instant_days,dteday,season_days,yr_days,mnth_days,holiday_days,weekday_days,workingday_days,weathersit_days,temp_days,atemp_days,hum_days,windspeed_days,casual_days,registered_days,cnt_days,instant_hourly,yr_hourly,mnth_hourly,hr,holiday_hourly,weekday_hourly,workingday_hourly,weathersit_hourly,hum_hourly,casual_hourly,registered_hourly,cnt_hourly
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,6416,0,9,21,0,4,1,1,0.56,30,195,225
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,6417,0,9,22,0,4,1,1,0.68,25,150,175
272,2011-09-29,4,0,9,0,4,1,1,0.616667,0.574512,0.699167,0.172883,653,4186,4839,6418,0,9,23,0,4,1,1,0.77,17,64,81
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,6419,0,9,0,0,5,1,1,0.83,7,53,60
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,6420,0,9,1,0,5,1,1,0.77,5,18,23
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,6421,0,9,2,0,5,1,1,0.83,6,9,15
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,6422,0,9,3,0,5,1,1,0.83,0,3,3
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,6423,0,9,4,0,5,1,1,0.83,2,6,8
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,6424,0,9,5,0,5,1,1,0.83,3,23,26
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,6425,0,9,6,0,5,1,1,0.83,0,98,98
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,6426,0,9,7,0,5,1,1,0.83,14,283,297
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,6427,0,9,8,0,5,1,1,0.77,31,425,456
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,6428,0,9,9,0,5,1,1,0.73,23,214,237
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,6429,0,9,10,0,5,1,1,0.64,46,122,168
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,6430,0,9,11,0,5,1,1,0.57,49,168,217
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,6431,0,9,12,0,5,1,2,0.57,59,195,254
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,6432,0,9,13,0,5,1,2,0.47,72,194,266
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,6433,0,9,14,0,5,1,2,0.47,93,173,266
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,6434,0,9,15,0,5,1,1,0.5,52,193,245
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,6435,0,9,16,0,5,1,1,0.53,62,298,360
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,6436,0,9,17,0,5,1,1,0.53,94,497,591
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,6437,0,9,18,0,5,1,1,0.49,62,449,511
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,6438,0,9,19,0,5,1,1,0.52,42,332,374
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,6439,0,9,20,0,5,1,1,0.52,28,202,230
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,6440,0,9,21,0,5,1,1,0.55,27,179,206
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,6441,0,9,22,0,5,1,1,0.55,30,129,159
273,2011-09-30,4,0,9,0,5,1,1,0.564167,0.544829,0.6475,0.206475,830,4372,5202,6442,0,9,23,0,5,1,1,0.55,23,109,132
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,6443,0,10,0,0,6,0,1,0.63,24,106,130
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,6444,0,10,1,0,6,0,1,0.67,11,47,58
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,6445,0,10,2,0,6,0,1,0.63,21,46,67
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,6446,0,10,3,0,6,0,1,0.59,8,17,25
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,6447,0,10,4,0,6,0,1,0.58,2,6,8
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,6448,0,10,5,0,6,0,2,0.62,1,4,5
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,6449,0,10,6,0,6,0,1,0.67,4,15,19
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,6450,0,10,7,0,6,0,3,0.67,6,30,36
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,6451,0,10,8,0,6,0,2,0.76,9,58,67
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,6452,0,10,9,0,6,0,3,0.82,17,112,129
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,6453,0,10,10,0,6,0,3,0.76,21,100,121
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,6454,0,10,11,0,6,0,3,0.82,30,102,132
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,6455,0,10,12,0,6,0,2,0.82,28,130,158
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,6456,0,10,13,0,6,0,2,0.82,27,98,125
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,6457,0,10,14,0,6,0,2,0.71,33,147,180
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,6458,0,10,15,0,6,0,2,0.71,41,154,195
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,6459,0,10,16,0,6,0,2,0.76,58,165,223
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,6460,0,10,17,0,6,0,3,0.76,58,170,228
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,6461,0,10,18,0,6,0,3,0.87,23,117,140
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,6462,0,10,19,0,6,0,2,0.82,27,99,126
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,6463,0,10,20,0,6,0,3,0.87,8,58,66
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,6464,0,10,21,0,6,0,3,0.87,3,53,56
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,6465,0,10,22,0,6,0,2,0.93,12,58,70
274,2011-10-01,4,0,10,0,6,0,2,0.41,0.412863,0.75375,0.292296,480,1949,2429,6466,0,10,23,0,6,0,3,0.93,8,57,65
275,2011-10-02,4,0,10,0,0,0,2,0.356667,0.345317,0.791667,0.222013,616,2302,2918,6467,0,10,0,0,0,0,3,0.93,4,43,47
275,2011-10-02,4,0,10,0,0,0,2,0.356667,0.345317,0.791667,0.222013,616,2302,2918,6468,0,10,1,0,0,0,3,0.87,1,23,24
275,2011-10-02,4,0,10,0,0,0,2,0.356667,0.345317,0.791667,0.222013,616,2302,2918,6469,0,10,2,0,0,0,3,0.87,3,27,30
275,2011-10-02,4,0,10,0,0,0,2,0.356667,0.345317,0.791667,0.222013,616,2302,2918,6470,0,10,3,0,0,0,3,0.87,4,5,9
275,2011-10-02,4,0,10,0,0,0,2,0.356667,0.345317,0.791667,0.222013,616,2302,2918,6471,0,10,4,0,0,0,2,0.87,4,3,7
275,2011-10-02,4,0,10,0,0,0,2,0.356667,0.345317,0.791667,0.222013,616,2302,2918,6472,0,10,5,0,0,0,1,0.87,0,7,7
275,2011-10-02,4,0,10,0,0,0,2,0.356667,0.345317,0.791667,0.222013,616,2302,2918,6473,0,10,6,0,0,0,1,0.81,2,13,15
275,2011-10-02,4,0,10,0,0,0,2,0.356667,0.345317,0.791667,0.222013,616,2302,2918,6474,0,10,7,0,0,0,1,0.76,5,24,29
275,2011-10-02,4,0,10,0,0,0,2,0.356667,0.345317,0.791667,0.222013,616,2302,2918,6475,0,10,8,0,0,0,2,0.76,14,50,64
275,2011-10-02,4,0,10,0,0,0,2,0.356667,0.345317,0.791667,0.222013,616,2302,2918,6476,0,10,9,0,0,0,1,0.76,19,96,115
275,2011-10-02,4,0,10,0,0,0,2,0.356667,0.345317,0.791667,0.222013,616,2302,2918,6477,0,10,10,0,0,0,2,0.71,60,188,248
275,2011-10-02,4,0,10,0,0,0,2,0.356667,0.345317,0.791667,0.222013,616,2302,2918,6478,0,10,11,0,0,0,2,0.66,74,218,292
275,2011-10-02,4,0,10,0,0,0,2,0.356667,0.345317,0.791667,0.222013,616,2302,2918,6479,0,10,12,0,0,0,2,0.62,78,243,321
275,2011-10-02,4,0,10,0,0,0,2,0.356667,0.345317,0.791667,0.222013,616,2302,2918,6480,0,10,13,0,0,0,3,0.62,84,224,308
275,2011-10-02,4,0,10,0,0,0,2,0.356667,0.345317,0.791667,0.222013,616,2302,2918,6481,0,10,14,0,0,0,3,0.81,61,195,256
275,2011-10-02,4,0,10,0,0,0,2,0.356667,0.345317,0.791667,0.222013,616,2302,2918,6482,0,10,15,0,0,0,3,0.81,29,144,173
275,2011-10-02,4,0,10,0,0,0,2,0.356667,0.345317,0.791667,0.222013,616,2302,2918,6483,0,10,16,0,0,0,3,0.87,44,162,206
275,2011-10-02,4,0,10,0,0,0,2,0.356667,0.345317,0.791667,0.222013,616,2302,2918,6484,0,10,17,0,0,0,3,0.87,32,135,167
275,2011-10-02,4,0,10,0,0,0,2,0.356667,0.345317,0.791667,0.222013,616,2302,2918,6485,0,10,18,0,0,0,2,0.81,16,158,174
275,2011-10-02,4,0,10,0,0,0,2,0.356667,0.345317,0.791667,0.222013,616,2302,2918,6486,0,10,19,0,0,0,2,0.76,34,128,162
275,2011-10-02,4,0,10,0,0,0,2,0.356667,0.345317,0.791667,0.222013,616,2302,2918,6487,0,10,20,0,0,0,2,0.76,16,71,87
275,2011-10-02,4,0,10,0,0,0,2,0.356667,0.345317,0.791667,0.222013,616,2302,2918,6488,0,10,21,0,0,0,1,0.71,17,71,88
275,2011-10-02,4,0,10,0,0,0,2,0.356667,0.345317,0.791667,0.222013,616,2302,2918,6489,0,10,22,0,0,0,3,0.81,9,55,64
275,2011-10-02,4,0,10,0,0,0,2,0.356667,0.345317,0.791667,0.222013,616,2302,2918,6490,0,10,23,0,0,0,1,0.81,6,19,25
276,2011-10-03,4,0,10,0,1,1,2,0.384167,0.392046,0.760833,0.0833458,330,3240,3570,6491,0,10,0,0,1,1,1,0.87,3,13,16
276,2011-10-03,4,0,10,0,1,1,2,0.384167,0.392046,0.760833,0.0833458,330,3240,3570,6492,0,10,1,0,1,1,1,0.81,1,5,6
276,2011-10-03,4,0,10,0,1,1,2,0.384167,0.392046,0.760833,0.0833458,330,3240,3570,6493,0,10,2,0,1,1,1,0.76,0,4,4
276,2011-10-03,4,0,10,0,1,1,2,0.384167,0.392046,0.760833,0.0833458,330,3240,3570,6494,0,10,3,0,1,1,1,0.81,1,6,7
276,2011-10-03,4,0,10,0,1,1,2,0.384167,0.392046,0.760833,0.0833458,330,3240,3570,6495,0,10,4,0,1,1,1,0.87,2,6,8
276,2011-10-03,4,0,10,0,1,1,2,0.384167,0.392046,0.760833,0.0833458,330,3240,3570,6496,0,10,5,0,1,1,2,0.76,4,17,21
276,2011-10-03,4,0,10,0,1,1,2,0.384167,0.392046,0.760833,0.0833458,330,3240,3570,6497,0,10,6,0,1,1,2,0.71,3,91,94
276,2011-10-03,4,0,10,0,1,1,2,0.384167,0.392046,0.760833,0.0833458,330,3240,3570,6498,0,10,7,0,1,1,2,0.71,8,241,249
276,2011-10-03,4,0,10,0,1,1,2,0.384167,0.392046,0.760833,0.0833458,330,3240,3570,6499,0,10,8,0,1,1,2,0.71,13,359,372
276,2011-10-03,4,0,10,0,1,1,2,0.384167,0.392046,0.760833,0.0833458,330,3240,3570,6500,0,10,9,0,1,1,2,0.66,12,141,153
276,2011-10-03,4,0,10,0,1,1,2,0.384167,0.392046,0.760833,0.0833458,330,3240,3570,6501,0,10,10,0,1,1,2,0.66,19,82,101
276,2011-10-03,4,0,10,0,1,1,2,0.384167,0.392046,0.760833,0.0833458,330,3240,3570,6502,0,10,11,0,1,1,2,0.71,26,100,126
276,2011-10-03,4,0,10,0,1,1,2,0.384167,0.392046,0.760833,0.0833458,330,3240,3570,6503,0,10,12,0,1,1,2,0.71,29,118,147
276,2011-10-03,4,0,10,0,1,1,2,0.384167,0.392046,0.760833,0.0833458,330,3240,3570,6504,0,10,13,0,1,1,3,0.67,16,102,118
276,2011-10-03,4,0,10,0,1,1,2,0.384167,0.392046,0.760833,0.0833458,330,3240,3570,6505,0,10,14,0,1,1,3,0.76,26,94,120
276,2011-10-03,4,0,10,0,1,1,2,0.384167,0.392046,0.760833,0.0833458,330,3240,3570,6506,0,10,15,0,1,1,3,0.76,22,79,101
276,2011-10-03,4,0,10,0,1,1,2,0.384167,0.392046,0.760833,0.0833458,330,3240,3570,6507,0,10,16,0,1,1,2,0.76,16,202,218
276,2011-10-03,4,0,10,0,1,1,2,0.384167,0.392046,0.760833,0.0833458,330,3240,3570,6508,0,10,17,0,1,1,2,0.76,40,455,495
276,2011-10-03,4,0,10,0,1,1,2,0.384167,0.392046,0.760833,0.0833458,330,3240,3570,6509,0,10,18,0,1,1,2,0.76,28,384,412
276,2011-10-03,4,0,10,0,1,1,2,0.384167,0.392046,0.760833,0.0833458,330,3240,3570,6510,0,10,19,0,1,1,1,0.76,15,300,315
276,2011-10-03,4,0,10,0,1,1,2,0.384167,0.392046,0.760833,0.0833458,330,3240,3570,6511,0,10,20,0,1,1,3,0.82,13,191,204
276,2011-10-03,4,0,10,0,1,1,2,0.384167,0.392046,0.760833,0.0833458,330,3240,3570,6512,0,10,21,0,1,1,2,0.82,10,128,138
276,2011-10-03,4,0,10,0,1,1,2,0.384167,0.392046,0.760833,0.0833458,330,3240,3570,6513,0,10,22,0,1,1,2,0.82,12,79,91
276,2011-10-03,4,0,10,0,1,1,2,0.384167,0.392046,0.760833,0.0833458,330,3240,3570,6514,0,10,23,0,1,1,2,0.82,11,43,54
277,2011-10-04,4,0,10,0,2,1,1,0.484167,0.472858,0.71,0.205854,486,3970,4456,6515,0,10,0,0,2,1,2,0.87,5,22,27
277,2011-10-04,4,0,10,0,2,1,1,0.484167,0.472858,0.71,0.205854,486,3970,4456,6516,0,10,1,0,2,1,2,0.87,1,8,9
277,2011-10-04,4,0,10,0,2,1,1,0.484167,0.472858,0.71,0.205854,486,3970,4456,6517,0,10,2,0,2,1,2,0.87,1,2,3
277,2011-10-04,4,0,10,0,2,1,1,0.484167,0.472858,0.71,0.205854,486,3970,4456,6518,0,10,3,0,2,1,1,0.82,3,3,6
277,2011-10-04,4,0,10,0,2,1,1,0.484167,0.472858,0.71,0.205854,486,3970,4456,6519,0,10,4,0,2,1,1,0.82,3,4,7
277,2011-10-04,4,0,10,0,2,1,1,0.484167,0.472858,0.71,0.205854,486,3970,4456,6520,0,10,5,0,2,1,1,0.82,2,25,27
277,2011-10-04,4,0,10,0,2,1,1,0.484167,0.472858,0.71,0.205854,486,3970,4456,6521,0,10,6,0,2,1,1,0.82,3,109,112
277,2011-10-04,4,0,10,0,2,1,1,0.484167,0.472858,0.71,0.205854,486,3970,4456,6522,0,10,7,0,2,1,1,0.82,11,298,309
277,2011-10-04,4,0,10,0,2,1,1,0.484167,0.472858,0.71,0.205854,486,3970,4456,6523,0,10,8,0,2,1,1,0.77,28,372,400
277,2011-10-04,4,0,10,0,2,1,1,0.484167,0.472858,0.71,0.205854,486,3970,4456,6524,0,10,9,0,2,1,1,0.67,19,168,187
277,2011-10-04,4,0,10,0,2,1,1,0.484167,0.472858,0.71,0.205854,486,3970,4456,6525,0,10,10,0,2,1,1,0.67,19,107,126
277,2011-10-04,4,0,10,0,2,1,1,0.484167,0.472858,0.71,0.205854,486,3970,4456,6526,0,10,11,0,2,1,1,0.64,22,102,124
277,2011-10-04,4,0,10,0,2,1,1,0.484167,0.472858,0.71,0.205854,486,3970,4456,6527,0,10,12,0,2,1,1,0.56,39,160,199
277,2011-10-04,4,0,10,0,2,1,1,0.484167,0.472858,0.71,0.205854,486,3970,4456,6528,0,10,13,0,2,1,1,0.56,20,153,173
277,2011-10-04,4,0,10,0,2,1,1,0.484167,0.472858,0.71,0.205854,486,3970,4456,6529,0,10,14,0,2,1,1,0.53,27,156,183
277,2011-10-04,4,0,10,0,2,1,1,0.484167,0.472858,0.71,0.205854,486,3970,4456,6530,0,10,15,0,2,1,1,0.56,28,166,194
277,2011-10-04,4,0,10,0,2,1,1,0.484167,0.472858,0.71,0.205854,486,3970,4456,6531,0,10,16,0,2,1,1,0.56,36,273,309
277,2011-10-04,4,0,10,0,2,1,1,0.484167,0.472858,0.71,0.205854,486,3970,4456,6532,0,10,17,0,2,1,1,0.6,55,530,585
277,2011-10-04,4,0,10,0,2,1,1,0.484167,0.472858,0.71,0.205854,486,3970,4456,6533,0,10,18,0,2,1,1,0.64,68,456,524
277,2011-10-04,4,0,10,0,2,1,1,0.484167,0.472858,0.71,0.205854,486,3970,4456,6534,0,10,19,0,2,1,1,0.68,35,310,345
277,2011-10-04,4,0,10,0,2,1,1,0.484167,0.472858,0.71,0.205854,486,3970,4456,6535,0,10,20,0,2,1,1,0.68,25,236,261
277,2011-10-04,4,0,10,0,2,1,1,0.484167,0.472858,0.71,0.205854,486,3970,4456,6536,0,10,21,0,2,1,1,0.72,22,144,166
277,2011-10-04,4,0,10,0,2,1,1,0.484167,0.472858,0.71,0.205854,486,3970,4456,6537,0,10,22,0,2,1,1,0.72,8,106,114
277,2011-10-04,4,0,10,0,2,1,1,0.484167,0.472858,0.71,0.205854,486,3970,4456,6538,0,10,23,0,2,1,1,0.77,6,60,66
278,2011-10-05,4,0,10,0,3,1,1,0.538333,0.527138,0.647917,0.17725,559,4267,4826,6539,0,10,0,0,3,1,1,0.77,7,36,43
278,2011-10-05,4,0,10,0,3,1,1,0.538333,0.527138,0.647917,0.17725,559,4267,4826,6540,0,10,1,0,3,1,1,0.77,4,7,11
278,2011-10-05,4,0,10,0,3,1,1,0.538333,0.527138,0.647917,0.17725,559,4267,4826,6541,0,10,2,0,3,1,1,0.82,1,2,3
278,2011-10-05,4,0,10,0,3,1,1,0.538333,0.527138,0.647917,0.17725,559,4267,4826,6542,0,10,3,0,3,1,1,0.82,1,5,6
278,2011-10-05,4,0,10,0,3,1,1,0.538333,0.527138,0.647917,0.17725,559,4267,4826,6543,0,10,4,0,3,1,1,0.88,1,4,5
278,2011-10-05,4,0,10,0,3,1,1,0.538333,0.527138,0.647917,0.17725,559,4267,4826,6544,0,10,5,0,3,1,1,0.82,3,29,32
278,2011-10-05,4,0,10,0,3,1,1,0.538333,0.527138,0.647917,0.17725,559,4267,4826,6545,0,10,6,0,3,1,1,0.82,5,112,117
278,2011-10-05,4,0,10,0,3,1,1,0.538333,0.527138,0.647917,0.17725,559,4267,4826,6546,0,10,7,0,3,1,1,0.77,9,292,301
278,2011-10-05,4,0,10,0,3,1,1,0.538333,0.527138,0.647917,0.17725,559,4267,4826,6547,0,10,8,0,3,1,1,0.63,26,441,467
278,2011-10-05,4,0,10,0,3,1,1,0.538333,0.527138,0.647917,0.17725,559,4267,4826,6548,0,10,9,0,3,1,1,0.6,32,187,219
278,2011-10-05,4,0,10,0,3,1,1,0.538333,0.527138,0.647917,0.17725,559,4267,4826,6549,0,10,10,0,3,1,1,0.56,30,103,133
278,2011-10-05,4,0,10,0,3,1,1,0.538333,0.527138,0.647917,0.17725,559,4267,4826,6550,0,10,11,0,3,1,1,0.46,32,138,170
278,2011-10-05,4,0,10,0,3,1,1,0.538333,0.527138,0.647917,0.17725,559,4267,4826,6551,0,10,12,0,3,1,1,0.43,34,180,214
278,2011-10-05,4,0,10,0,3,1,1,0.538333,0.527138,0.647917,0.17725,559,4267,4826,6552,0,10,13,0,3,1,1,0.41,30,189,219
278,2011-10-05,4,0,10,0,3,1,1,0.538333,0.527138,0.647917,0.17725,559,4267,4826,6553,0,10,14,0,3,1,1,0.41,34,156,190
278,2011-10-05,4,0,10,0,3,1,1,0.538333,0.527138,0.647917,0.17725,559,4267,4826,6554,0,10,15,0,3,1,1,0.47,35,147,182
278,2011-10-05,4,0,10,0,3,1,1,0.538333,0.527138,0.647917,0.17725,559,4267,4826,6555,0,10,16,0,3,1,1,0.47,37,245,282
278,2011-10-05,4,0,10,0,3,1,1,0.538333,0.527138,0.647917,0.17725,559,4267,4826,6556,0,10,17,0,3,1,1,0.47,66,525,591
278,2011-10-05,4,0,10,0,3,1,1,0.538333,0.527138,0.647917,0.17725,559,4267,4826,6557,0,10,18,0,3,1,1,0.53,57,536,593
278,2011-10-05,4,0,10,0,3,1,1,0.538333,0.527138,0.647917,0.17725,559,4267,4826,6558,0,10,19,0,3,1,1,0.56,40,334,374
278,2011-10-05,4,0,10,0,3,1,1,0.538333,0.527138,0.647917,0.17725,559,4267,4826,6559,0,10,20,0,3,1,1,0.77,18,228,246
278,2011-10-05,4,0,10,0,3,1,1,0.538333,0.527138,0.647917,0.17725,559,4267,4826,6560,0,10,21,0,3,1,1,0.82,28,173,201
278,2011-10-05,4,0,10,0,3,1,1,0.538333,0.527138,0.647917,0.17725,559,4267,4826,6561,0,10,22,0,3,1,1,0.72,20,134,154
278,2011-10-05,4,0,10,0,3,1,1,0.538333,0.527138,0.647917,0.17725,559,4267,4826,6562,0,10,23,0,3,1,1,0.77,9,64,73
279,2011-10-06,4,0,10,0,4,1,1,0.494167,0.480425,0.620833,0.134954,639,4126,4765,6563,0,10,0,0,4,1,1,0.72,6,34,40
279,2011-10-06,4,0,10,0,4,1,1,0.494167,0.480425,0.620833,0.134954,639,4126,4765,6564,0,10,1,0,4,1,1,0.63,5,17,22
279,2011-10-06,4,0,10,0,4,1,1,0.494167,0.480425,0.620833,0.134954,639,4126,4765,6565,0,10,2,0,4,1,1,0.67,2,8,10
279,2011-10-06,4,0,10,0,4,1,1,0.494167,0.480425,0.620833,0.134954,639,4126,4765,6566,0,10,3,0,4,1,1,0.67,1,4,5
279,2011-10-06,4,0,10,0,4,1,1,0.494167,0.480425,0.620833,0.134954,639,4126,4765,6567,0,10,4,0,4,1,1,0.62,0,5,5
279,2011-10-06,4,0,10,0,4,1,1,0.494167,0.480425,0.620833,0.134954,639,4126,4765,6568,0,10,5,0,4,1,1,0.62,0,24,24
279,2011-10-06,4,0,10,0,4,1,1,0.494167,0.480425,0.620833,0.134954,639,4126,4765,6569,0,10,6,0,4,1,1,0.66,4,110,114
279,2011-10-06,4,0,10,0,4,1,1,0.494167,0.480425,0.620833,0.134954,639,4126,4765,6570,0,10,7,0,4,1,1,0.62,15,287,302
279,2011-10-06,4,0,10,0,4,1,1,0.494167,0.480425,0.620833,0.134954,639,4126,4765,6571,0,10,8,0,4,1,1,0.62,20,437,457
279,2011-10-06,4,0,10,0,4,1,1,0.494167,0.480425,0.620833,0.134954,639,4126,4765,6572,0,10,9,0,4,1,1,0.63,20,188,208
279,2011-10-06,4,0,10,0,4,1,1,0.494167,0.480425,0.620833,0.134954,639,4126,4765,6573,0,10,10,0,4,1,1,0.52,24,105,129
279,2011-10-06,4,0,10,0,4,1,1,0.494167,0.480425,0.620833,0.134954,639,4126,4765,6574,0,10,11,0,4,1,1,0.49,29,115,144
279,2011-10-06,4,0,10,0,4,1,1,0.494167,0.480425,0.620833,0.134954,639,4126,4765,6575,0,10,12,0,4,1,1,0.49,46,180,226
279,2011-10-06,4,0,10,0,4,1,1,0.494167,0.480425,0.620833,0.134954,639,4126,4765,6576,0,10,13,0,4,1,1,0.46,33,158,191
279,2011-10-06,4,0,10,0,4,1,1,0.494167,0.480425,0.620833,0.134954,639,4126,4765,6577,0,10,14,0,4,1,1,0.43,56,139,195
279,2011-10-06,4,0,10,0,4,1,1,0.494167,0.480425,0.620833,0.134954,639,4126,4765,6578,0,10,15,0,4,1,1,0.46,62,157,219
279,2011-10-06,4,0,10,0,4,1,1,0.494167,0.480425,0.620833,0.134954,639,4126,4765,6579,0,10,16,0,4,1,1,0.49,51,272,323
279,2011-10-06,4,0,10,0,4,1,1,0.494167,0.480425,0.620833,0.134954,639,4126,4765,6580,0,10,17,0,4,1,1,0.52,63,505,568
279,2011-10-06,4,0,10,0,4,1,1,0.494167,0.480425,0.620833,0.134954,639,4126,4765,6581,0,10,18,0,4,1,1,0.64,59,479,538
279,2011-10-06,4,0,10,0,4,1,1,0.494167,0.480425,0.620833,0.134954,639,4126,4765,6582,0,10,19,0,4,1,1,0.59,38,305,343
279,2011-10-06,4,0,10,0,4,1,1,0.494167,0.480425,0.620833,0.134954,639,4126,4765,6583,0,10,20,0,4,1,1,0.77,29,231,260
279,2011-10-06,4,0,10,0,4,1,1,0.494167,0.480425,0.620833,0.134954,639,4126,4765,6584,0,10,21,0,4,1,1,0.88,34,161,195
279,2011-10-06,4,0,10,0,4,1,1,0.494167,0.480425,0.620833,0.134954,639,4126,4765,6585,0,10,22,0,4,1,1,0.82,24,124,148
279,2011-10-06,4,0,10,0,4,1,1,0.494167,0.480425,0.620833,0.134954,639,4126,4765,6586,0,10,23,0,4,1,1,0.88,18,81,99
280,2011-10-07,4,0,10,0,5,1,1,0.510833,0.504404,0.684167,0.0223917,949,4036,4985,6587,0,10,0,0,5,1,1,0.88,19,48,67
280,2011-10-07,4,0,10,0,5,1,1,0.510833,0.504404,0.684167,0.0223917,949,4036,4985,6588,0,10,1,0,5,1,1,0.88,3,25,28
280,2011-10-07,4,0,10,0,5,1,1,0.510833,0.504404,0.684167,0.0223917,949,4036,4985,6589,0,10,2,0,5,1,1,0.88,0,5,5
280,2011-10-07,4,0,10,0,5,1,1,0.510833,0.504404,0.684167,0.0223917,949,4036,4985,6590,0,10,3,0,5,1,1,0.87,1,9,10
280,2011-10-07,4,0,10,0,5,1,1,0.510833,0.504404,0.684167,0.0223917,949,4036,4985,6591,0,10,4,0,5,1,1,0.87,0,5,5
280,2011-10-07,4,0,10,0,5,1,1,0.510833,0.504404,0.684167,0.0223917,949,4036,4985,6592,0,10,5,0,5,1,1,0.82,3,24,27
